Order_ID	Order_Date	Customer_ID	Customer_Name	Product_ID	Product_Name	Product_Category	Supplier	Warehouse	Region	Delivery_City	Quantity_Ordered	Unit_Cost	Unit_Selling_Price	Sales_Amount	Total_Cost	Profit	Profit_Margin	Payment_Status	Payment_Amount	Outstanding_Amount	Order_Status	Shipping_Method	Carrier	Shipping_Cost	Expected_Delivery_Date	Actual_Delivery_Date	Delivery_Days	Delivery_Status	Inventory_Before_Order	Inventory_After_Order	Stock_Status	Discount_Percentage	Final_Sales_Amount	Order_Priority	Customer_Type	Payment_Date	Return_Status	Return_Quantity			
ORD13065	2024-03-20 00:00:00	CUST_019	Apex Global Enterprise 19	PROD_H01	Commercial Cold-Storage Chest Freezer	Home Appliances	Tropical General Distribution	Lagos Mega Central Hub	Lagos	Ikorodu	84	220000	310000	26040000	18480000	7560000	0.290322581	Paid	26040000	0	Completed	Road	Speedaf Express	74376.5	2024-03-26 00:00:00	2024-03-25 00:00:00	5	On Time	85	1	Low Stock	0	26040000	Medium	Wholesale	2024-03-29 00:00:00	No Return	0			
ORD13066	2024-04-19 00:00:00	CUST_033	Apex Global Enterprise 33	PROD_P03	Bubble Wrap Cushioning Roll 100m	Packaging Materials	Dangote Logistics & Supplies Ltd	Abuja Inland Logistics Depot	Enugu	Udi	74	8500	14000	1036000	629000	407000	0.392857143	Paid	1036000	0	Completed	Courier	MAX.ng Freight	50235.56	2024-04-25 00:00:00	2024-04-28 00:00:00	9	Delayed	77	3	Low Stock	0	1036000	Medium	Retail	2024-05-02 00:00:00	No Return	0			
ORD13067	2025-02-27 00:00:00	CUST_021	Apex Global Enterprise 21	PROD_H01	Commercial Cold-Storage Chest Freezer	Home Appliances	SinoHydro Equipment Ltd	Kano Commercial Warehouse	Kano	Kano Municipal	11	220000	310000	3410000	2420000	990000	0.290322581	Paid	3239500	170500	Completed	Road	ABC Transport Logistics	12176.06	2025-03-06 00:00:00	2025-03-07 00:00:00	8	Delayed	166	155	In Stock	0.05	3239500	Low	Wholesale	2025-03-02 00:00:00	No Return	0			
ORD13068	2025-09-25 00:00:00	CUST_001	Apex Global Enterprise 1	PROD_E02	Lithium Battery Pack 48V	Electronics	Honeywell Logistics	Port Harcourt Coastal Depot	Kaduna	Zaria	60	450000	620000	37200000	27000000	10200000	0.274193548	Pending	0	37200000	Pending	Courier	ABC Transport Logistics	49866.96	2025-09-29 00:00:00			Pending	131	71	In Stock	0.05	35340000	Critical	Wholesale		No Return	0			
ORD13069	2025-07-04 00:00:00	CUST_026	Client Business 26 Ltd	PROD_I02	Electric Forklift Battery Unit	Industrial Equipment	BUA Group Procurement	Port Harcourt Coastal Depot	Kano	Fagge	7	950000	1400000	9800000	6650000	3150000	0.321428571	Paid	8820000	980000	Completed	Road	Chisco Logistics	7855.24	2025-07-11 00:00:00	2025-07-12 00:00:00	8	Delayed	30	23	In Stock	0.1	8820000	Low	Corporate	2025-07-10 00:00:00	No Return	0			
ORD13070	2024-09-01 00:00:00	CUST_010	Client Business 10 Ltd	PROD_H02	Industrial Air Conditioner 3HP	Home Appliances	MainOne Distribution	Port Harcourt Coastal Depot	Abuja	Wuse	80	180000	260000	20800000	14400000	6400000	0.307692308	Paid	20800000	0	Completed	Road	Konga Express	50856.01	2024-09-04 00:00:00	2024-09-05 00:00:00	4	Delayed	44	-36	Out of Stock	0	20800000	Low	Corporate	2024-09-05 00:00:00	No Return	0			
ORD13071	2024-11-24 00:00:00	CUST_035	Apex Global Enterprise 35	PROD_A01	Heavy Duty Commercial Truck Tire 12R22.5	Automotive Parts	MainOne Distribution	Lagos Mega Central Hub	Lagos	Lekki	67	110000	165000	11055000	7370000	3685000	0.333333333	Partial	3787068.89	7267931.11	Completed	Road	Chisco Logistics	56144.69	2024-11-30 00:00:00	2024-11-30 00:00:00	6	On Time	165	98	In Stock	0	11055000	Low	Corporate	2024-11-26 00:00:00	No Return	0			
ORD13072	2024-05-02 00:00:00	CUST_013	Apex Global Enterprise 13	PROD_O03	Heavy-Duty Cross-Cut Paper Shredder	Office Supplies	Honeywell Logistics	Kano Commercial Warehouse	Abuja	Gwarinpa	25	35000	58000	1450000	875000	575000	0.396551724	Pending	0	1450000	Cancelled	Sea	Speedaf Express	24512.3	2024-05-09 00:00:00			Not Applicable	56	31	In Stock	0.05	1377500	Medium	Corporate		No Return	0			
ORD13073	2025-10-25 00:00:00	CUST_006	Client Business 6 Ltd	PROD_A02	Synthetic Diesel Engine Oil 20L Drum	Automotive Parts	BUA Group Procurement	Lagos Mega Central Hub	Lagos	Ikorodu	4	28000	42000	168000	112000	56000	0.333333333	Partial	77221.88	90778.12	Completed	Air	Konga Express	17809.89	2025-10-31 00:00:00	2025-10-30 00:00:00	5	On Time	87	83	In Stock	0.1	151200	Medium	Retail	2025-11-06 00:00:00	No Return	0			
ORD13074	2025-01-17 00:00:00	CUST_006	Client Business 6 Ltd	PROD_O03	Heavy-Duty Cross-Cut Paper Shredder	Office Supplies	United Africa Supplies	Abuja Inland Logistics Depot	Rivers	Eleme	51	35000	58000	2958000	1785000	1173000	0.396551724	Paid	2810100	147900	Processing	Air	ABC Transport Logistics	40163.4	2025-01-22 00:00:00			Pending	170	119	In Stock	0.05	2810100	Critical	Retail	2025-01-18 00:00:00	No Return	0			
ORD13075	2024-12-30 00:00:00	CUST_035	Apex Global Enterprise 35	PROD_I01	Hydraulic Pallet Truck 3-Ton	Industrial Equipment	United Africa Supplies	Ibadan Western Hub	Abuja	Maitama	43	150000	220000	9460000	6450000	3010000	0.318181818	Paid	8514000	946000	Completed	Courier	Konga Express	33897.13	2025-01-05 00:00:00	2025-01-05 00:00:00	6	On Time	133	90	In Stock	0.1	8514000	Low	Corporate	2025-01-11 00:00:00	No Return	0			
ORD13076	2024-02-29 00:00:00	CUST_016	Client Business 16 Ltd	PROD_P03	Bubble Wrap Cushioning Roll 100m	Packaging Materials	Stallion Motors Distribution	Abuja Inland Logistics Depot	Lagos	Ikorodu	45	8500	14000	630000	382500	247500	0.392857143	Paid	630000	0	Completed	Air	GIG Logistics	41523.66	2024-03-03 00:00:00	2024-03-03 00:00:00	3	On Time	206	161	In Stock	0	630000	Critical	Retail	2024-03-13 00:00:00	No Return	0			
ORD13077	2024-10-07 00:00:00	CUST_008	Client Business 8 Ltd	PROD_E03	Industrial Power Generator 15kVA	Electronics	MainOne Distribution	Lagos Mega Central Hub	Kano	Kano Municipal	43	850000	1200000	51600000	36550000	15050000	0.291666667	Paid	51600000	0	Completed	Road	Red Star Express	31389.66	2024-10-10 00:00:00	2024-10-10 00:00:00	3	On Time	128	85	In Stock	0	51600000	Medium	Corporate	2024-10-13 00:00:00	No Return	0			
ORD13078	2024-05-24 00:00:00	CUST_003	Apex Global Enterprise 3	PROD_I03	Industrial Packaging Strapping Machine	Industrial Equipment	BUA Group Procurement	Lagos Mega Central Hub	Kaduna	Zaria	8	320000	480000	3840000	2560000	1280000	0.333333333	Overdue	0	3840000	Completed	Air	Chisco Logistics	20544.96	2024-05-27 00:00:00	2024-05-27 00:00:00	3	On Time	188	180	In Stock	0	3840000	Low	Corporate		No Return	0			
ORD13079	2024-01-23 00:00:00	CUST_005	Apex Global Enterprise 5	PROD_P03	Bubble Wrap Cushioning Roll 100m	Packaging Materials	SinoHydro Equipment Ltd	Ibadan Western Hub	Ogun	Sagamu	50	8500	14000	700000	425000	275000	0.392857143	Partial	336495.22	363504.78	Completed	Sea	Speedaf Express	37450.4	2024-01-30 00:00:00	2024-01-30 00:00:00	7	On Time	54	4	Low Stock	0	700000	Critical	Retail	2024-02-08 00:00:00	No Return	0			
ORD13080	2025-07-18 00:00:00	CUST_021	Apex Global Enterprise 21	PROD_I04	Heavy Duty Rubber Conveyor Belt 10m	Industrial Equipment	SinoHydro Equipment Ltd	Kano Commercial Warehouse	Kano	Fagge	60	280000	420000	25200000	16800000	8400000	0.333333333	Paid	21420000	3780000	Completed	Road	Chisco Logistics	29294.43	2025-07-25 00:00:00	2025-07-25 00:00:00	7	On Time	33	-27	Out of Stock	0.15	21420000	Critical	Wholesale	2025-07-29 00:00:00	No Return	0			
ORD13081	2025-05-21 00:00:00	CUST_031	Apex Global Enterprise 31	PROD_I01	Hydraulic Pallet Truck 3-Ton	Industrial Equipment	SinoHydro Equipment Ltd	Lagos Mega Central Hub	Lagos	Ikeja	31	150000	220000	6820000	4650000	2170000	0.318181818	Paid	5797000	1023000	Completed	Road	MAX.ng Freight	20725.99	2025-05-25 00:00:00	2025-05-24 00:00:00	3	On Time	153	122	In Stock	0.15	5797000	Medium	Wholesale	2025-05-30 00:00:00	No Return	0			
ORD13082	2024-02-07 00:00:00	CUST_014	Client Business 14 Ltd	PROD_E01	Heavy-Duty Solar Inverter 5kVA	Electronics	MainOne Distribution	Ibadan Western Hub	Kaduna	Zaria	32	120000	180000	5760000	3840000	1920000	0.333333333	Pending	0	5760000	Processing	Road	MAX.ng Freight	30893.87	2024-02-09 00:00:00			Pending	55	23	In Stock	0.05	5472000	Low	Retail		No Return	0			
ORD13083	2025-03-14 00:00:00	CUST_019	Apex Global Enterprise 19	PROD_O02	A4 Copy Paper Box (5 Reams)	Office Supplies	Honeywell Logistics	Lagos Mega Central Hub	Rivers	Eleme	37	12000	18000	666000	444000	222000	0.333333333	Paid	632700	33300	Completed	Road	ABC Transport Logistics	25992.3	2025-03-19 00:00:00	2025-03-20 00:00:00	6	Delayed	164	127	In Stock	0.05	632700	High	Wholesale	2025-03-21 00:00:00	Returned	37			
ORD13084	2024-11-17 00:00:00	CUST_020	Client Business 20 Ltd	PROD_C01	Portland Cement 50kg Bag (Pallet of 100)	Construction Materials	Tropical General Distribution	Ibadan Western Hub	Delta	Asaba	38	450000	580000	22040000	17100000	4940000	0.224137931	Paid	18734000	3306000	Completed	Road	DHL Express Nigeria	34537.91	2024-11-24 00:00:00	2024-11-23 00:00:00	6	On Time	145	107	In Stock	0.15	18734000	Low	Retail	2024-11-23 00:00:00	No Return	0			
ORD13085	2025-01-11 00:00:00	CUST_002	Client Business 2 Ltd	PROD_E04	Digital Warehouse Barcode Scanner	Electronics	Zenith Global Procurement	Kano Commercial Warehouse	Kano	Nassarawa	27	25000	45000	1215000	675000	540000	0.444444444	Partial	607500	607500	Processing	Courier	Chisco Logistics	14114.34	2025-01-16 00:00:00			Pending	114	87	In Stock	0	1215000	Medium	Corporate	2025-01-13 00:00:00	No Return	0			
ORD13086	2024-06-20 00:00:00	CUST_007	Apex Global Enterprise 7	PROD_H03	Heavy Duty Standing Industrial Fan	Home Appliances	MainOne Distribution	Ibadan Western Hub	Abuja	Garki	51	18000	32000	1632000	918000	714000	0.4375	Pending	0	1632000	Processing	Road	Konga Express	23715.27	2024-06-26 00:00:00			Pending	33	-18	Out of Stock	0	1632000	Medium	Retail		No Return	0			
ORD13087	2025-09-26 00:00:00	CUST_033	Apex Global Enterprise 33	PROD_O03	Heavy-Duty Cross-Cut Paper Shredder	Office Supplies	Honeywell Logistics	Lagos Mega Central Hub	Delta	Asaba	63	35000	58000	3654000	2205000	1449000	0.396551724	Overdue	0	3654000	Completed	Road	MAX.ng Freight	34657.56	2025-10-02 00:00:00	2025-10-02 00:00:00	6	On Time	36	-27	Out of Stock	0.15	3105900	Low	Retail		No Return	0			
ORD13088	2025-04-20 00:00:00	CUST_006	Client Business 6 Ltd	PROD_H01	Commercial Cold-Storage Chest Freezer	Home Appliances	Zenith Global Procurement	Lagos Mega Central Hub	Kano	Dala	8	220000	310000	2480000	1760000	720000	0.290322581	Paid	2480000	0	Completed	Air	GIG Logistics	18692.23	2025-04-23 00:00:00	2025-04-23 00:00:00	3	On Time	141	133	In Stock	0	2480000	Medium	Retail	2025-04-24 00:00:00	No Return	0			
ORD13089	2025-10-05 00:00:00	CUST_007	Apex Global Enterprise 7	PROD_I04	Heavy Duty Rubber Conveyor Belt 10m	Industrial Equipment	Stallion Motors Distribution	Port Harcourt Coastal Depot	Lagos	Yaba	79	280000	420000	33180000	22120000	11060000	0.333333333	Overdue	0	33180000	Completed	Road	Chisco Logistics	68570.87	2025-10-12 00:00:00	2025-10-12 00:00:00	7	On Time	60	-19	Out of Stock	0.2	26544000	Medium	Retail		No Return	0			
ORD13090	2024-12-14 00:00:00	CUST_018	Client Business 18 Ltd	PROD_P03	Bubble Wrap Cushioning Roll 100m	Packaging Materials	Zenith Global Procurement	Abuja Inland Logistics Depot	Abuja	Kubwa	53	8500	14000	742000	450500	291500	0.392857143	Paid	667800	74200	Completed	Road	Konga Express	47368.48	2024-12-21 00:00:00	2024-12-21 00:00:00	7	On Time	81	28	In Stock	0.1	667800	Low	Wholesale	2024-12-21 00:00:00	No Return	0			
ORD13091	2024-12-23 00:00:00	CUST_029	Apex Global Enterprise 29	PROD_H01	Commercial Cold-Storage Chest Freezer	Home Appliances	Tropical General Distribution	Lagos Mega Central Hub	Lagos	Apapa	7	220000	310000	2170000	1540000	630000	0.290322581	Paid	1844500	325500	Completed	Courier	GIG Logistics	9168.4	2024-12-28 00:00:00	2024-12-27 00:00:00	4	On Time	232	225	In Stock	0.15	1844500	Medium	Wholesale	2024-12-25 00:00:00	No Return	0			
ORD13092	2025-03-25 00:00:00	CUST_019	Apex Global Enterprise 19	PROD_A03	Heavy Duty Truck Brake Shoe Set	Automotive Parts	United Africa Supplies	Port Harcourt Coastal Depot	Oyo	Ogbomoso	68	22000	36000	2448000	1496000	952000	0.388888889	Paid	2448000	0	Completed	Air	Chisco Logistics	40091.53	2025-03-29 00:00:00	2025-03-28 00:00:00	3	On Time	235	167	In Stock	0	2448000	Medium	Wholesale	2025-04-01 00:00:00	No Return	0			
ORD13093	2025-12-04 00:00:00	CUST_025	Apex Global Enterprise 25	PROD_E03	Industrial Power Generator 15kVA	Electronics	BUA Group Procurement	Kano Commercial Warehouse	Kano	Dala	47	850000	1200000	56400000	39950000	16450000	0.291666667	Partial	17015082.94	39384917.06	Completed	Road	Speedaf Express	43536.84	2025-12-08 00:00:00	2025-12-08 00:00:00	4	On Time	164	117	In Stock	0.15	47940000	Low	Wholesale	2025-12-10 00:00:00	No Return	0			
ORD13094	2025-11-18 00:00:00	CUST_004	Client Business 4 Ltd	PROD_H01	Commercial Cold-Storage Chest Freezer	Home Appliances	SinoHydro Equipment Ltd	Lagos Mega Central Hub	Lagos	Ikorodu	48	220000	310000	14880000	10560000	4320000	0.290322581	Partial	7819407.54	7060592.46	Completed	Air	Chisco Logistics	48931.87	2025-11-22 00:00:00	2025-11-22 00:00:00	4	On Time	69	21	In Stock	0	14880000	Medium	Wholesale	2025-11-28 00:00:00	No Return	0			
ORD13095	2025-05-17 00:00:00	CUST_013	Apex Global Enterprise 13	PROD_P01	Industrial Stretch Wrap Film (6 Rolls)	Packaging Materials	Stallion Motors Distribution	Lagos Mega Central Hub	Kaduna	Kaduna South	8	15000	24000	192000	120000	72000	0.375	Pending	0	192000	Processing	Courier	GIG Logistics	11031.91	2025-05-23 00:00:00			Pending	92	84	In Stock	0	192000	Medium	Corporate		No Return	0			
ORD13096	2025-09-04 00:00:00	CUST_032	Client Business 32 Ltd	PROD_A02	Synthetic Diesel Engine Oil 20L Drum	Automotive Parts	Innoson Industrial Supplies	Port Harcourt Coastal Depot	Kano	Dala	31	28000	42000	1302000	868000	434000	0.333333333	Paid	1236900	65100	Completed	Road	Speedaf Express	13499.24	2025-09-08 00:00:00	2025-09-09 00:00:00	5	Delayed	123	92	In Stock	0.05	1236900	Medium	Retail	2025-09-13 00:00:00	No Return	0			
ORD13097	2024-01-03 00:00:00	CUST_027	Apex Global Enterprise 27	PROD_P02	Heavy Duty Corrugated Boxes (Pack of 50)	Packaging Materials	BUA Group Procurement	Abuja Inland Logistics Depot	Lagos	Yaba	48	18000	28000	1344000	864000	480000	0.357142857	Pending	0	1344000	Cancelled	Road	Speedaf Express	25154.6	2024-01-06 00:00:00			Not Applicable	95	47	In Stock	0.2	1075200	Critical	Retail		No Return	0			
ORD13098	2025-06-27 00:00:00	CUST_034	Client Business 34 Ltd	PROD_I01	Hydraulic Pallet Truck 3-Ton	Industrial Equipment	BUA Group Procurement	Kano Commercial Warehouse	Lagos	Ikeja	26	150000	220000	5720000	3900000	1820000	0.318181818	Paid	5434000	286000	Completed	Courier	MAX.ng Freight	13046.83	2025-07-02 00:00:00	2025-07-02 00:00:00	5	On Time	235	209	In Stock	0.05	5434000	Medium	Corporate	2025-07-05 00:00:00	No Return	0			
ORD13099	2024-01-27 00:00:00	CUST_028	Client Business 28 Ltd	PROD_O02	A4 Copy Paper Box (5 Reams)	Office Supplies	Innoson Industrial Supplies	Lagos Mega Central Hub	Kaduna	Kaduna South	80	12000	18000	1440000	960000	480000	0.333333333	Paid	1368000	72000	Completed	Road	GIG Logistics	27292.89	2024-01-30 00:00:00	2024-01-30 00:00:00	3	On Time	161	81	In Stock	0.05	1368000	Low	Wholesale	2024-02-08 00:00:00	No Return	0			
ORD13100	2025-11-14 00:00:00	CUST_009	Apex Global Enterprise 9	PROD_P02	Heavy Duty Corrugated Boxes (Pack of 50)	Packaging Materials	Innoson Industrial Supplies	Port Harcourt Coastal Depot	Abuja	Wuse	43	18000	28000	1204000	774000	430000	0.357142857	Paid	1023400	180600	Completed	Courier	Chisco Logistics	16546.06	2025-11-21 00:00:00	2025-11-21 00:00:00	7	On Time	52	9	Low Stock	0.15	1023400	Low	Wholesale	2025-11-22 00:00:00	No Return	0			
ORD13101	2024-04-14 00:00:00	CUST_008	Client Business 8 Ltd	PROD_E03	Industrial Power Generator 15kVA	Electronics	Dangote Logistics & Supplies Ltd	Lagos Mega Central Hub	Kaduna	Zaria	50	850000	1200000	60000000	42500000	17500000	0.291666667	Paid	60000000	0	Completed	Air	ABC Transport Logistics	53290.64	2024-04-19 00:00:00	2024-04-19 00:00:00	5	On Time	158	108	In Stock	0	60000000	Medium	Corporate	2024-04-22 00:00:00	No Return	0			
ORD13102	2024-07-04 00:00:00	CUST_021	Apex Global Enterprise 21	PROD_E01	Heavy-Duty Solar Inverter 5kVA	Electronics	Zenith Global Procurement	Lagos Mega Central Hub	Lagos	Apapa	55	120000	180000	9900000	6600000	3300000	0.333333333	Pending	0	9900000	Pending	Road	Red Star Express	42301.18	2024-07-11 00:00:00			Pending	99	44	In Stock	0	9900000	Low	Wholesale		No Return	0			
ORD13103	2025-07-28 00:00:00	CUST_030	Client Business 30 Ltd	PROD_I02	Electric Forklift Battery Unit	Industrial Equipment	SinoHydro Equipment Ltd	Abuja Inland Logistics Depot	Lagos	Apapa	21	950000	1400000	29400000	19950000	9450000	0.321428571	Paid	24990000	4410000	Completed	Road	ABC Transport Logistics	20730.67	2025-08-01 00:00:00	2025-08-01 00:00:00	4	On Time	50	29	In Stock	0.15	24990000	Medium	Retail	2025-08-11 00:00:00	No Return	0			
ORD13104	2025-09-10 00:00:00	CUST_029	Apex Global Enterprise 29	PROD_I02	Electric Forklift Battery Unit	Industrial Equipment	Tropical General Distribution	Lagos Mega Central Hub	Oyo	Oyo Town	13	950000	1400000	18200000	12350000	5850000	0.321428571	Paid	16380000	1820000	Completed	Air	Red Star Express	24764.55	2025-09-12 00:00:00	2025-09-12 00:00:00	2	On Time	161	148	In Stock	0.1	16380000	Medium	Wholesale	2025-09-24 00:00:00	No Return	0			
ORD13105	2024-01-26 00:00:00	CUST_009	Apex Global Enterprise 9	PROD_C02	High-Tensile Steel Rebar 12mm (Ton)	Construction Materials	Zenith Global Procurement	Lagos Mega Central Hub	Rivers	Port Harcourt	54	520000	680000	36720000	28080000	8640000	0.235294118	Paid	36720000	0	Completed	Road	DHL Express Nigeria	20871.72	2024-02-01 00:00:00	2024-01-31 00:00:00	5	On Time	126	72	In Stock	0	36720000	Medium	Wholesale	2024-02-09 00:00:00	No Return	0			
ORD13106	2024-12-28 00:00:00	CUST_013	Apex Global Enterprise 13	PROD_P03	Bubble Wrap Cushioning Roll 100m	Packaging Materials	SinoHydro Equipment Ltd	Kano Commercial Warehouse	Abuja	Gwarinpa	51	8500	14000	714000	433500	280500	0.392857143	Pending	0	714000	Cancelled	Road	MAX.ng Freight	32324.38	2025-01-04 00:00:00			Not Applicable	24	-27	Out of Stock	0	714000	Low	Corporate		No Return	0			
ORD13107	2024-04-23 00:00:00	CUST_018	Client Business 18 Ltd	PROD_E02	Lithium Battery Pack 48V	Electronics	Stallion Motors Distribution	Lagos Mega Central Hub	Delta	Asaba	5	450000	620000	3100000	2250000	850000	0.274193548	Paid	2635000	465000	Pending	Road	Konga Express	7128.46	2024-04-26 00:00:00			Pending	153	148	In Stock	0.15	2635000	High	Wholesale	2024-04-24 00:00:00	No Return	0			
ORD13108	2024-01-26 00:00:00	CUST_022	Client Business 22 Ltd	PROD_I02	Electric Forklift Battery Unit	Industrial Equipment	Stallion Motors Distribution	Abuja Inland Logistics Depot	Lagos	Yaba	75	950000	1400000	105000000	71250000	33750000	0.321428571	Partial	50976698.94	54023301.06	Completed	Road	ABC Transport Logistics	66763.9	2024-01-31 00:00:00	2024-01-31 00:00:00	5	On Time	212	137	In Stock	0	105000000	Critical	Retail	2024-02-05 00:00:00	No Return	0			
ORD13109	2025-07-31 00:00:00	CUST_031	Apex Global Enterprise 31	PROD_A02	Synthetic Diesel Engine Oil 20L Drum	Automotive Parts	BUA Group Procurement	Ibadan Western Hub	Enugu	Nsukka	52	28000	42000	2184000	1456000	728000	0.333333333	Partial	1092000	1092000	Processing	Road	Konga Express	47263.99	2025-08-03 00:00:00			Pending	147	95	In Stock	0	2184000	Critical	Wholesale	2025-08-02 00:00:00	No Return	0			
ORD13110	2025-06-10 00:00:00	CUST_035	Apex Global Enterprise 35	PROD_O02	A4 Copy Paper Box (5 Reams)	Office Supplies	Honeywell Logistics	Kano Commercial Warehouse	Rivers	Eleme	1	12000	18000	18000	12000	6000	0.333333333	Paid	17100	900	Processing	Road	Speedaf Express	5623.06	2025-06-12 00:00:00			Pending	36	35	In Stock	0.05	17100	Medium	Corporate	2025-06-11 00:00:00	No Return	0			
ORD13111	2024-11-16 00:00:00	CUST_010	Client Business 10 Ltd	PROD_H01	Commercial Cold-Storage Chest Freezer	Home Appliances	Tropical General Distribution	Abuja Inland Logistics Depot	Lagos	Yaba	10	220000	310000	3100000	2200000	900000	0.290322581	Pending	0	3100000	Cancelled	Road	Konga Express	13474.19	2024-11-20 00:00:00			Not Applicable	126	116	In Stock	0.05	2945000	Low	Corporate		No Return	0			
ORD13112	2025-02-19 00:00:00	CUST_009	Apex Global Enterprise 9	PROD_I02	Electric Forklift Battery Unit	Industrial Equipment	Tropical General Distribution	Lagos Mega Central Hub	Kano	Nassarawa	82	950000	1400000	114800000	77900000	36900000	0.321428571	Pending	0	114800000	Processing	Road	Speedaf Express	49211.66	2025-02-24 00:00:00			Pending	130	48	In Stock	0.1	103320000	High	Wholesale		No Return	0			
ORD13113	2025-01-14 00:00:00	CUST_031	Apex Global Enterprise 31	PROD_O02	A4 Copy Paper Box (5 Reams)	Office Supplies	United Africa Supplies	Ibadan Western Hub	Anambra	Awka	78	12000	18000	1404000	936000	468000	0.333333333	Pending	0	1404000	Cancelled	Courier	Speedaf Express	33983.99	2025-01-20 00:00:00			Not Applicable	239	161	In Stock	0	1404000	High	Wholesale		No Return	0			
ORD13114	2025-11-20 00:00:00	CUST_024	Client Business 24 Ltd	PROD_E01	Heavy-Duty Solar Inverter 5kVA	Electronics	Innoson Industrial Supplies	Port Harcourt Coastal Depot	Rivers	Bonny	40	120000	180000	7200000	4800000	2400000	0.333333333	Paid	6840000	360000	Completed	Road	DHL Express Nigeria	35902.72	2025-11-27 00:00:00	2025-11-27 00:00:00	7	On Time	57	17	Low Stock	0.05	6840000	High	Wholesale	2025-11-28 00:00:00	Partial Return	11			
ORD13115	2024-10-01 00:00:00	CUST_008	Client Business 8 Ltd	PROD_P01	Industrial Stretch Wrap Film (6 Rolls)	Packaging Materials	United Africa Supplies	Lagos Mega Central Hub	Kano	Nassarawa	70	15000	24000	1680000	1050000	630000	0.375	Paid	1680000	0	Completed	Courier	Konga Express	59095.81	2024-10-05 00:00:00	2024-10-05 00:00:00	4	On Time	227	157	In Stock	0	1680000	Low	Corporate	2024-10-05 00:00:00	No Return	0			
ORD13116	2024-05-21 00:00:00	CUST_020	Client Business 20 Ltd	PROD_E04	Digital Warehouse Barcode Scanner	Electronics	Tropical General Distribution	Ibadan Western Hub	Abuja	Maitama	23	25000	45000	1035000	575000	460000	0.444444444	Paid	931500	103500	Completed	Air	Red Star Express	29975.68	2024-05-23 00:00:00	2024-05-24 00:00:00	3	Delayed	150	127	In Stock	0.1	931500	Medium	Retail	2024-05-30 00:00:00	Returned	23			
ORD13117	2024-07-07 00:00:00	CUST_017	Apex Global Enterprise 17	PROD_E04	Digital Warehouse Barcode Scanner	Electronics	Dangote Logistics & Supplies Ltd	Lagos Mega Central Hub	Kaduna	Zaria	27	25000	45000	1215000	675000	540000	0.444444444	Paid	1215000	0	Completed	Air	ABC Transport Logistics	22344.16	2024-07-13 00:00:00	2024-07-12 00:00:00	5	On Time	224	197	In Stock	0	1215000	Medium	Wholesale	2024-07-13 00:00:00	No Return	0			
ORD13118	2025-12-03 00:00:00	CUST_028	Client Business 28 Ltd	PROD_A03	Heavy Duty Truck Brake Shoe Set	Automotive Parts	Dangote Logistics & Supplies Ltd	Port Harcourt Coastal Depot	Anambra	Nnewi	66	22000	36000	2376000	1452000	924000	0.388888889	Paid	2138400	237600	Completed	Air	DHL Express Nigeria	47030.44	2025-12-10 00:00:00	2025-12-10 00:00:00	7	On Time	24	-42	Out of Stock	0.1	2138400	High	Wholesale	2025-12-14 00:00:00	No Return	0			
ORD13119	2025-11-24 00:00:00	CUST_006	Client Business 6 Ltd	PROD_I03	Industrial Packaging Strapping Machine	Industrial Equipment	Innoson Industrial Supplies	Abuja Inland Logistics Depot	Oyo	Ibadan North	17	320000	480000	8160000	5440000	2720000	0.333333333	Paid	7344000	816000	Completed	Road	Speedaf Express	18679.51	2025-12-01 00:00:00	2025-12-02 00:00:00	8	Delayed	49	32	In Stock	0.1	7344000	Medium	Retail	2025-11-27 00:00:00	No Return	0			
ORD13120	2025-03-07 00:00:00	CUST_033	Apex Global Enterprise 33	PROD_H02	Industrial Air Conditioner 3HP	Home Appliances	Honeywell Logistics	Ibadan Western Hub	Oyo	Ibadan North	29	180000	260000	7540000	5220000	2320000	0.307692308	Partial	3821243.36	3718756.64	Completed	Road	MAX.ng Freight	17367.15	2025-03-14 00:00:00	2025-03-15 00:00:00	8	Delayed	26	-3	Out of Stock	0.2	6032000	Medium	Retail	2025-03-12 00:00:00	Returned	29			
ORD13121	2025-12-12 00:00:00	CUST_028	Client Business 28 Ltd	PROD_O01	Ergonomic Executive Mesh Chair	Office Supplies	Tropical General Distribution	Ibadan Western Hub	Lagos	Ikorodu	2	45000	75000	150000	90000	60000	0.4	Pending	0	150000	Cancelled	Road	Speedaf Express	6579.76	2025-12-14 00:00:00			Not Applicable	92	90	In Stock	0.05	142500	High	Wholesale		No Return	0			
ORD13122	2025-01-30 00:00:00	CUST_001	Apex Global Enterprise 1	PROD_A03	Heavy Duty Truck Brake Shoe Set	Automotive Parts	Tropical General Distribution	Port Harcourt Coastal Depot	Kaduna	Zaria	75	22000	36000	2700000	1650000	1050000	0.388888889	Paid	2700000	0	Processing	Road	Red Star Express	24143.42	2025-02-06 00:00:00			Pending	62	-13	Out of Stock	0	2700000	High	Wholesale	2025-01-31 00:00:00	No Return	0			
